distance_traveled,trip duration,num_of_passengers,time of day
1624,8.16,1,161.25
327,1.26,6,41.25
980,3.59,6,90
740,4.83,1,86.25
2109,16.58,1,258.75
861,2.88,1,78.75
156,0.48,2,90
762,8.21,1,120
1622,9.87,2,262.5
994,3.91,1,93.75
520,2.95,1,60
1407,2.41,1,116.25
734,5.65,1,97.5
85513,3.11,1,67.5
461,2.75,1,60
1433,4.33,1,120
1268,11.15,1,176.25
2391,16.19,2,266.25
782,5.18,1,90
489,2.9,1,60
477,2.45,6,60
893,5.66,1,101.25
603,1.77,1,60
622,2.35,1,63.75
1378,6.21,1,135
1196,5.17,1,105
701,2.69,1,71.25
132,0.85,1,30
544,6.23,1,97.5
700,2.74,1,71.25
2026,7.42,1,168.75
186,1.13,1,33.75
217,1.71,1,37.5
3226,9.21,1,240
303,0.97,1,37.5
176,1.24,3,33.75
1090,13.36,1,180
731,1.75,1,67.5
514,1.77,1,52.5
667,2.38,1,63.75
1792,13.02,1,210
38,0.03,1,18.75
1067,6.76,1,112.5
485,3.38,1,63.75
278,1.19,1,37.5
576,2.08,1,63.75
372,1.95,1,48.75
1343,9.96,1,168.75
695,2.09,1,63.75
194,0.8,1,30
898,3.99,1,90
580,4.02,1,71.25
1838,15.45,1,240
431,1.77,3,48.75
748,3.38,1,75
583,3.83,1,71.25
878,6.31,1,112.5
457,2.9,1,60
575,2.06,1,60
680,3.48,1,71.25
508,2.85,1,63.75
510,4.63,1,78.75
908,3.22,1,90
537,3.04,1,63.75
265,1.4,1,37.5
639,2.78,1,67.5
1121,4.7,1,105
532,1.61,1,56.25
656,2.91,1,63.75
387,1.85,1,48.75
1904,12.49,1,210
707,2.96,1,71.25
573,0.8,1,52.5
622,2.95,1,67.5
814,3.54,1,82.5
461,2.91,2,63.75
1480,8.71,1,165
1165,5.65,1,108.75
1333,1.3,1,187.5
1716,8.72,1,168.75
516,1.9,1,56.25
214,0.8,1,33.75
1557,7.69,1,146.25
271,1.06,1,37.5
493,3.07,1,63.75
1200,4.59,1,108.75
308,1.53,1,41.25
2051,2.19,1,52.5
1125,12.21,1,176.25
543,2.27,1,56.25
527,2.3,1,56.25
428,2.74,1,60
986,2.54,1,86.25
720,2.11,1,67.5
3081,26.41,1,390
516,1.46,1,52.5
454,1.21,1,112.5
932,4.57,1,93.75
1071,3.89,1,101.25
1208,16.08,1,213.75
361,2.22,1,48.75
1088,4.36,1,101.25
811,6.73,6,105
3076,14.48,1,277.5
449,2.01,1,52.5
447,2.19,5,52.5
628,8.9,1,123.75
1706,9.41,6,161.25
329,1.38,1,41.25
1363,8.59,1,150
846,10.85,1,150
27,0.1,1,18.75
699,4.04,1,78.75
430,1.96,1,48.75
219,6.44,1,30
207,1.67,2,37.5
975,10.62,1,157.5
2195,17.59,1,270
880,3.09,2,78.75
605,2.46,1,63.75
890,10.93,1,157.5
307,1.61,1,45
2602,7.64,1,206.25
309,1.22,1,75
346,1.5,1,45
829,3.98,1,90
470,2.95,1,56.25
846,2.64,1,75
1143,3.35,1,93.75
664,4.33,1,78.75
248,1.27,1,37.5
3,0.02,1,525
1072,9.64,1,146.25
889,2.72,1,78.75
891,3.78,1,82.5
318,1.38,1,75
184,0.95,1,33.75
332,1.87,1,45
578,2.8,1,67.5
1604,14.15,1,221.25
648,2.2,1,63.75
2774,10.14,1,228.75
243,0.5,1,52.5
676,2.95,1,71.25
1470,3.7,5,120
198,0.95,1,33.75
1069,4.49,1,101.25
331,1.35,1,41.25
522,1.93,1,56.25
481,1.69,2,52.5
837,4.6,1,90
448,2.56,1,52.5
504,2.4,1,60
1441,9.96,1,176.25
434,1.58,1,48.75
518,1.21,1,52.5
624,3.8,1,71.25
1539,4.84,1,123.75
2042,34.04,1,423.75
771,3.73,1,75
1535,5.87,1,150
281,1.79,1,41.25
615,6.6,1,187.5
628,3.12,1,67.5
1019,3.32,1,90
622,4.76,1,86.25
1055,4.09,1,97.5
428,1,1,45
1450,4.91,1,120
626,6.39,1,101.25
1039,10.73,1,165
612,3.27,1,71.25
611,3.2,1,67.5
397,1.53,1,48.75
915,3.7,1,86.25
405,1.77,1,48.75
551,2.74,1,63.75
499,2.29,2,56.25
1103,5.62,1,116.25
743,3.41,2,78.75
1241,12.5,1,172.5
748,3.52,3,78.75
786,4.17,1,82.5
525,3.44,1,67.5
1092,3.49,1,97.5
899,5.95,1,101.25
685,3.93,1,78.75
476,2.11,1,56.25
248,1.09,1,33.75
431,2.3,1,52.5
875,3.23,6,82.5
1578,3.75,1,127.5
925,1.77,1,78.75
1683,4.39,1,135
226,0.69,1,30
650,5.65,1,112.5
239,0.69,1,33.75
680,2.57,1,67.5
638,2.96,1,67.5
633,3.4,1,71.25
782,2.9,3,78.75
239,1.32,1,41.25
745,6.12,1,101.25
427,3.17,1,60
931,3.43,1,90
811,2.53,1,75
155,0.76,1,30
691,2.66,1,60
1009,11.91,1,165
1328,9.33,1,150
410,2.09,1,52.5
471,2.91,1,52.5
786,3.51,1,78.75
724,3.77,1,75
621,0.97,1,56.25
808,5.04,5,93.75
470,1.26,1,52.5
2484,43.61,1,678.75
1018,3.56,1,93.75
297,1.35,3,37.5
748,3.88,1,75
385,1.29,2,45
1928,11.14,1,198.75
582,2.56,1,63.75
229,0.37,1,30
443,1.9,1,52.5
272,1.06,1,37.5
1100,5.12,1,97.5
420,2.48,6,56.25
175,1.13,1,33.75
898,4.09,1,90
988,8.37,2,138.75
782,2.61,6,75
389,1.22,1,60
576,3.57,1,71.25
930,4.07,1,90
679,1.61,1,60
224,1.19,1,37.5
1126,5.07,1,108.75
286,0.53,1,37.5
158,0.98,1,30
1070,9.33,1,150
1256,3.54,1,105
9,0.18,1,150
810,3.48,1,78.75
532,2.41,1,56.25
1240,5.07,5,112.5
990,5.49,1,105
588,2.24,1,60
165,1.13,1,33.75
581,4.01,1,75
605,2.88,1,67.5
1155,9.61,1,150
1546,10.19,1,168.75
962,7.52,1,123.75
554,3.06,2,63.75
369,1.61,2,48.75
411,2,1,48.75
1483,4.02,1,123.75
361,1.5,1,48.75
372,1.53,1,45
803,3.54,6,78.75
667,2.19,1,67.5
1265,4.35,1,108.75
826,2.93,1,78.75
992,3.38,1,90
312,0.66,5,37.5
1058,7.08,1,120
441,2.2,2,52.5
351,2.03,1,45
887,5.26,1,93.75
898,4.78,1,90
632,4.25,1,78.75
1068,4.1,1,97.5
429,1.38,1,48.75
183,0.9,1,30
129,0.34,1,26.25
1449,7.27,1,146.25
1091,4.73,6,101.25
1232,5.2,1,112.5
310,2.4,1,48.75
1461,5.31,1,123.75
502,1.77,1,56.25
705,5.05,1,93.75
598,7.07,1,112.5
511,2.9,1,63.75
887,5.31,1,97.5
442,0.48,1,45
1266,9.09,1,150
793,8.88,1,135
403,2.06,1,48.75
903,4.72,1,93.75
928,6.36,1,105
1127,4.02,1,101.25
1051,5.95,2,112.5
357,1.87,1,48.75
1485,7.18,2,138.75
518,2.16,1,56.25
714,3.69,1,78.75
163,0.84,1,30
400,2.06,1,52.5
815,3.94,2,82.5
763,4.02,1,78.75
578,2.72,1,63.75
684,3.03,1,71.25
1381,16.25,1,228.75
365,1.85,1,45
1986,6,1,157.5
557,3.38,1,67.5
1977,12.99,1,213.75
537,2.09,1,60
459,1.82,2,48.75
233,1.42,1,37.5
663,2.77,1,67.5
329,1.98,1,48.75
1577,9.11,2,161.25
874,2.29,1,78.75
257,1.82,1,41.25
1184,3.7,1,101.25
797,3.6,1,71.25
740,4.84,1,93.75
707,2.4,1,67.5
424,1.96,1,48.75
226,1.21,1,37.5
672,8.92,1,127.5
635,3.22,1,67.5
230,0.92,1,33.75
1414,7.31,1,135
518,2.25,1,56.25
3720,2.33,1,255
150,0.93,1,30
461,1.56,5,52.5
272,1.42,1,41.25
294,2.12,1,45
409,1.01,1,45
498,2.49,1,60
297,1.5,1,41.25
552,2.09,1,56.25
800,10.41,5,142.5
808,3.06,1,78.75
208,1.64,1,37.5
814,10.78,1,150
719,4.18,1,78.75
733,4.92,1,93.75
1237,11.14,1,176.25
995,7.77,1,127.5
1115,8,1,131.25
588,2.37,1,60
1840,7.87,1,165
1978,8,2,172.5
761,3.54,1,78.75
666,3.19,1,75
359,2.4,1,52.5
227,2.32,1,45
4,0.05,2,562.5
569,3.06,1,67.5
313,1.45,1,41.25
244,1.48,1,37.5
979,1.66,1,82.5
1201,7.24,1,131.25
57,0.56,1,22.5
538,1.51,1,56.25
1246,3.64,1,101.25
500,2.96,1,60
491,4.28,4,71.25
874,2.2,1,78.75
667,8.03,1,116.25
819,7.11,1,60
763,5.04,1,90
243,2.17,1,45
412,3.54,2,63.75
539,1.85,1,56.25
415,1.45,1,48.75
931,4.55,1,90
937,3.6,2,93.75
875,2.4,1,78.75
1366,3.93,2,120
1089,5.95,1,105
84653,4.22,1,82.5
554,2.7,1,63.75
522,2.25,1,52.5
354,2.98,1,52.5
430,2.32,1,52.5
508,1.98,6,52.5
862,2.57,4,78.75
1954,27.31,1,390
642,4.46,2,187.5
1029,5.78,1,105
212,1.77,1,37.5
342,1.46,1,41.25
222,1.06,1,37.5
1390,6.61,1,131.25
681,3.8,1,75
561,2.88,1,63.75
206,1.51,1,37.5
164,0.23,1,26.25
167,1.51,1,33.75
1565,7.56,1,142.5
709,3.23,1,71.25
512,1.38,1,52.5
970,2.46,1,82.5
528,3.04,1,63.75
801,4.97,1,90
1481,11.52,2,183.75
3541,32.06,1,390
1244,4.35,1,116.25
1944,11.39,1,206.25
2010,16.05,1,232.5
529,1.74,1,52.5
404,1.29,1,45
1743,5.7,1,142.5
479,1.77,1,52.5
478,2.48,1,56.25
1888,10.91,2,187.5
2909,9.22,1,228.75
298,0.8,1,37.5
615,1.77,1,60
526,2.12,1,56.25
1096,5.12,1,108.75
601,3.22,1,67.5
2,0.13,1,75
1789,9.82,1,183.75
821,1.98,1,71.25
1560,6.61,1,138.75
843,6.92,1,108.75
322,1.06,1,37.5
785,4.33,1,90
735,3.73,1,78.75
1331,6.97,1,187.5
370,1.8,1,48.75
691,2.72,1,71.25
3484,10.27,1,281.25
1703,8.34,1,161.25
270,1.24,1,37.5
287,1.29,1,41.25
274,1.03,1,37.5
438,2.09,2,52.5
3556,38.53,2,900
714,1.27,1,63.75
117,0.71,1,26.25
409,1.27,1,48.75
288,0.97,2,37.5
810,6.07,1,105
110,0.61,1,75
424,0.97,1,37.5
630,2.93,1,71.25
866,3.35,1,82.5
1188,5.42,1,112.5
1379,4.02,1,116.25
1203,14.76,1,285
206,2.16,1,41.25
454,1.61,1,48.75
186,1.27,6,33.75
916,3.91,1,86.25
786,3.51,1,82.5
572,3.41,1,71.25
954,4.51,1,93.75
243,0.8,1,33.75
725,3.4,2,75
705,2.54,1,71.25
1192,4.86,1,105
918,2.01,1,78.75
154,0.58,1,30
674,8.61,1,123.75
509,1.45,1,52.5
785,5.18,1,93.75
828,3.2,1,82.5
2706,9.58,2,221.25
501,2.82,1,60
1022,3.38,1,93.75
1211,14.02,1,198.75
792,13.31,2,176.25
580,2.66,1,67.5
1069,13.44,1,191.25
134,0.66,1,26.25
1970,11.64,3,210
708,4.38,1,90
1492,4.36,1,120
566,1.98,1,60
1516,13.36,2,198.75
1401,4.63,2,120
587,4.99,1,75
636,3.22,1,71.25
551,3.51,1,71.25
862,7.07,1,120
897,4.25,1,97.5
410,2.2,1,56.25
438,1.75,1,48.75
982,9.24,1,146.25
547,3.64,1,67.5
417,2.25,1,52.5
18,4.35,1,18.75
715,2.09,1,67.5
1762,8.05,0,157.5
938,4.44,2,97.5
787,5.42,1,93.75
239,1.21,1,33.75
1272,4.96,1,112.5
843,3.22,1,82.5
427,1,2,45
1273,9.66,1,157.5
734,5.73,1,93.75
2002,17.08,1,240
544,1.85,2,60
1292,10.94,1,180
885,7.72,2,127.5
510,2.7,1,60
880,11.46,5,157.5
129,0.32,1,26.25
422,1.46,1,48.75
783,3.32,1,97.5
432,1.71,2,48.75
1238,5.05,1,112.5
1885,9.96,2,180
834,4.47,1,90
351,1.19,1,45
760,2.75,1,75
378,2.32,1,48.75
541,3.77,1,67.5
268,3.93,1,67.5
586,7.5,1,112.5
723,7.16,4,112.5
981,5.55,1,108.75
491,2.09,2,56.25
1099,6.68,1,116.25
1433,10.17,1,176.25
458,1.58,1,52.5
578,3.12,1,67.5
656,7.32,2,112.5
806,3.22,3,78.75
797,3.22,1,78.75
446,1.51,1,48.75
250,1.19,1,37.5
844,3.03,1,75
844,3.81,5,82.5
667,3.54,1,71.25
1653,22.82,2,303.75
178,1.13,1,33.75
583,3.06,1,67.5
505,1.88,1,56.25
1059,13.26,1,180
616,2.91,1,67.5
600,3.28,1,71.25
501,2.43,1,60
741,11.8,1,161.25
1215,10.32,1,165
961,4.67,5,101.25
908,2.96,1,82.5
471,1.61,1,52.5
514,2.09,1,56.25
752,6.28,1,105
377,1.93,1,48.75
614,3.33,1,71.25
1368,3.23,1,112.5
177,0.8,1,30
780,2.74,1,75
463,3.07,1,60
373,1.63,1,45
783,8.21,1,127.5
515,2.14,1,56.25
350,1.77,1,45
13,3.06,0,18.75
330,2.38,1,48.75
493,2.86,1,60
261,1.88,5,41.25
549,2.88,1,63.75
832,4.46,1,93.75
3,0.06,1,77.25
859,5.2,1,97.5
202,0.8,1,33.75
613,4.51,1,75
1586,8.16,1,153.75
1211,3.7,1,105
716,3.86,1,75
731,3.22,1,71.25
688,2.32,1,67.5
318,1.29,1,41.25
502,1.75,1,52.5
2218,19.38,1,288.75
768,3.06,1,71.25
192,1.53,1,37.5
649,0.98,6,60
169,1.43,1,33.75
777,3.35,1,71.25
721,4.1,1,82.5
913,2.25,1,67.5
1433,7.98,1,138.75
876,2.69,1,78.75
211,1.17,1,37.5
329,1.75,2,45
1252,6.02,1,120
683,2.98,1,71.25
749,2.78,1,75
321,1.45,1,41.25
1303,10.54,1,165
1123,5.75,1,112.5
372,1.37,1,41.25
281,0.69,1,37.5
516,2.93,1,60
993,11.88,2,165
4065,32.06,2,465
352,0.98,1,41.25
735,5.25,1,90
1157,6.04,1,112.5
697,2.83,1,67.5
1057,6.47,1,116.25
689,3.52,1,75
543,1.77,1,52.5
255,0.82,2,33.75
458,1.46,1,48.75
1098,8.98,6,135
599,2.96,1,71.25
896,2.46,1,78.75
281,2.09,1,45
533,2.86,1,63.75
1106,8.85,1,146.25
738,4.52,1,86.25
318,0.85,2,37.5
1253,6.12,1,120
1558,9.43,1,161.25
175,0.89,1,33.75
426,2.19,3,52.5
454,1.13,1,48.75
568,2.24,1,60
287,1.5,1,41.25
457,1.67,1,48.75
893,1.32,6,75
584,3.06,1,67.5
503,2.57,1,60
610,2.9,1,63.75
199,1.05,1,33.75
8,0.06,1,18.75
491,1.96,6,52.5
1226,4.73,1,108.75
586,2.57,1,63.75
284,1.29,1,41.25
1125,9.03,2,150
546,2.41,1,63.75
2692,30.43,1,390
198,0.37,1,26.25
680,3.11,1,71.25
1005,9.66,1,150
3973,8,2,296.25
448,1.22,1,48.75
376,2.09,1,48.75
263,0.8,2,33.75
1650,11.31,1,187.5
574,2.01,1,60
1209,9.12,1,138.75
1650,10.56,6,176.25
324,0.97,1,37.5
543,6.34,3,97.5
978,3.41,3,82.5
920,3.7,2,86.25
3620,10.98,2,285
1162,4.28,1,101.25
1096,7.18,1,120
213,1.42,1,37.5
400,2.41,1,52.5
267,1.03,1,37.5
438,2.41,1,56.25
182,1.37,1,37.5
1934,8.3,1,176.25
519,2.98,1,60
2856,28.55,6,386.25
494,2.33,2,56.25
357,1.9,1,48.75
4030,38,1,483.75
475,2.49,1,60
1163,8.35,1,135
1031,3.69,6,93.75
236,1.37,5,37.5
2964,9.32,2,228.75
1476,6.04,1,135
844,3.3,1,82.5
568,2.88,1,63.75
351,2.24,1,48.75
1747,19.1,3,262.5
113,0.26,1,187.5
226,0.97,2,33.75
828,3.25,1,78.75
156,0.72,1,30
805,3.4,1,78.75
1365,5.28,2,120
788,3.36,1,78.75
307,1.17,1,37.5
729,1.72,2,63.75
1079,5.05,1,105
404,1.11,1,45
183,1.61,5,37.5
561,2.95,1,63.75
433,3.86,1,150
854,4.36,1,142.5
1961,15.66,1,217.5
251,1.58,1,41.25
921,4.51,1,93.75
391,2.3,1,52.5
946,4.49,2,93.75
563,2.78,1,60
1419,5.79,1,127.5
517,2.99,1,63.75
534,3.22,1,67.5
1012,2.96,1,86.25
329,2.06,1,48.75
272,1.61,1,41.25
1365,11.35,1,183.75
1535,5.49,3,127.5
691,2.49,1,67.5
379,2.04,1,52.5
35,0.27,1,18.75
245,1.82,5,41.25
1884,13.1,2,213.75
794,3.22,1,78.75
595,3.38,1,67.5
1154,3.96,1,101.25
1282,2.77,1,105
773,3.57,1,82.5
536,3.11,1,67.5
415,2.3,1,52.5
674,3.72,2,75
965,6.29,5,105
893,2.8,1,78.75
248,1.69,1,41.25
13,3.7,1,18.75
2263,10.94,1,202.5
357,1.87,1,48.75
500,2.41,1,56.25
968,4.62,1,97.5
405,2.43,1,56.25
1244,4.06,1,101.25
1379,4.26,1,116.25
755,2.64,1,75
605,2.32,1,63.75
279,1.06,1,33.75
390,1.87,1,48.75
283,1.3,1,37.5
281,3.11,1,56.25
2377,22.37,1,322.5
1168,5.39,1,112.5
1414,3.75,1,116.25
873,8,2,127.5
1399,4.83,1,120
971,6.69,1,120
819,2.64,3,78.75
751,2.93,1,75
65,0.71,1,26.25
415,4.26,1,67.5
798,3.54,1,82.5
2237,14.39,5,243.75
517,2.51,1,60
166,1.11,1,33.75
1256,9.38,1,146.25
611,3.46,1,71.25
512,2.41,1,56.25
1017,3.49,2,90
857,0.03,1,71.25
548,2.2,1,56.25
111,0.32,1,22.5
1357,9.64,1,157.5
1162,3.89,1,101.25
626,3.19,1,67.5
366,1.56,2,45
886,6.65,3,112.5
466,2.77,1,56.25
781,4.17,1,82.5
714,3.59,1,78.75
381,1.11,1,45
161,1.77,2,37.5
449,1.63,4,48.75
1197,9.45,5,153.75
169,1.06,1,33.75
1277,5.09,1,116.25
290,1.96,1,45
885,6.55,1,112.5
189,0.42,1,30
1479,6.6,1,135
538,3.09,1,60
736,4.18,1,86.25
668,2.74,1,67.5
532,2.51,1,60
3241,30.42,2,390
467,2.91,1,60
2237,14.77,1,240
792,5.55,1,97.5
698,3.7,1,75
1687,11.22,1,180
771,4.39,1,86.25
586,5.89,1,93.75
1868,13.87,1,221.25
1440,6.2,1,138.75
740,3.44,1,78.75
784,4.02,1,82.5
951,10.4,1,157.5
667,3.86,1,78.75
744,3.41,1,75
824,3.62,1,82.5
897,2.83,1,82.5
573,3.12,1,67.5
1045,14.71,1,202.5
117,0.43,1,26.25
542,3.48,1,67.5
649,3.22,6,71.25
87,0.39,1,22.5
328,1.53,1,45
784,6.78,1,112.5
1110,4.59,1,105
1059,4.44,1,97.5
556,2.56,4,60
784,3.22,1,75
1100,10.72,1,161.25
490,2.12,1,56.25
882,8.21,1,123.75
293,1.38,1,41.25
412,2.33,1,52.5
456,1.74,1,52.5
1501,14.95,1,213.75
655,3.17,1,67.5
304,1.66,1,45
609,2.22,1,63.75
1300,4.99,0,116.25
447,1.67,1,48.75
370,1.87,1,48.75
925,4.54,1,93.75
1273,4.65,1,116.25
803,5.63,1,93.75
1338,12.59,1,183.75
501,2.43,1,56.25
439,1.74,1,52.5
494,5.23,5,86.25
231,1.75,1,41.25
495,1.77,1,56.25
819,4.38,1,86.25
846,2.19,1,75
924,4.83,2,97.5
720,2.11,1,67.5
1128,4.26,1,101.25
1886,5.78,1,150
2164,12.62,2,221.25
880,4.7,2,93.75
186,0.43,1,30
464,2.46,2,56.25
1579,11.59,1,172.5
653,3.3,1,67.5
1161,5.29,1,112.5
629,4.83,1,86.25
761,3.94,6,78.75
762,2.09,1,71.25
458,1.82,1,48.75
2008,11.78,1,213.75
1475,8.19,1,157.5
192,0.9,5,33.75
815,3.03,1,75
538,2.95,1,63.75
1054,12.15,1,172.5
4567,17.32,1,363.75
555,0.77,2,56.25
777,3.43,1,75
313,1.64,1,45
269,1.64,1,41.25
446,2.29,1,52.5
1551,4.09,1,191.25
1012,7.71,1,123.75
918,4.81,1,97.5
1514,8.79,1,153.75
534,2.06,1,56.25
921,7.29,1,116.25
752,3.67,1,78.75
439,1.5,2,48.75
699,2.9,1,71.25
465,2.43,1,56.25
134,1.06,6,30
2874,17.7,1,288.75
621,2.67,1,67.5
928,2.74,1,82.5
3003,8.53,1,228.75
140,1.4,1,33.75
362,1.21,1,41.25
786,3.69,1,82.5
545,1.87,1,56.25
509,2.72,1,56.25
926,4.46,1,90
356,2.04,1,48.75
143,0.06,2,26.25
900,4.39,1,90
839,5.99,1,97.5
480,3.86,1,63.75
737,10.36,1,146.25
630,2.14,1,67.5
2221,8,1,183.75
575,2.74,1,63.75
345,2.25,1,48.75
1880,14.87,1,225
388,2.82,1,52.5
201,1.32,1,33.75
767,9.24,1,135
365,1.61,1,45
389,2.11,2,48.75
471,1.08,1,48.75
348,1.32,4,33.75
684,2.2,1,63.75
487,2.91,1,60
444,1.96,1,52.5
225,1.26,1,37.5
1273,9.01,2,150
1006,5.89,1,108.75
349,2.25,1,52.5
567,3.8,1,75
697,3.28,1,71.25
1084,2.91,1,90
924,5.1,1,112.5
1226,5.39,1,116.25
586,2.54,1,63.75
1205,9.17,1,146.25
43625,5.07,1,90
199,0.93,1,33.75
1590,5.34,1,135
316,0.8,1,37.5
1161,5.17,1,108.75
1922,9.19,6,176.25
304,2.9,1,56.25
828,3.15,1,78.75
785,4.17,1,82.5
314,2.32,1,150
476,2.38,1,75
739,1.96,2,63.75
1301,3.54,2,105
268,0.92,1,33.75
1404,5.31,1,123.75
316,1.54,1,45
489,2.75,1,56.25
1092,4.8,1,101.25
208,1.29,1,37.5
1797,16.51,5,228.75
1353,10.91,5,172.5
1836,13.47,1,202.5
268,1.61,1,41.25
389,2.35,1,52.5
392,1.43,1,45
640,2.67,2,63.75
710,2.72,1,71.25
535,2.33,2,60
414,2.35,1,52.5
527,3.2,1,63.75
590,2,1,60
2850,8.58,1,232.5
662,2.41,1,67.5
328,1.38,1,41.25
1552,10.41,1,165
2264,6.6,1,176.25
486,3.32,1,63.75
947,8.06,1,131.25
992,6.49,1,101.25
722,6.28,1,93.75
384,2.27,1,48.75
1718,10.11,1,183.75
448,1.93,1,48.75
886,10.96,1,157.5
687,4.59,2,150
81,0.55,1,75
596,2.53,1,63.75
701,2.9,1,67.5
1105,3.83,1,101.25
2475,23.75,1,322.5
723,3.94,1,78.75
613,3.03,1,67.5
3194,18.02,2,300
1139,6.52,2,225
371,3.2,1,56.25
498,1.9,5,52.5
411,1.34,1,75
1110,11.18,1,161.25
663,3.94,1,78.75
543,3.01,1,63.75
1004,3.85,1,97.5
1511,16.88,1,236.25
180,1.19,1,33.75
330,1.35,1,41.25
1182,6.6,1,112.5
1082,2.82,1,90
738,3.8,3,75
547,4.25,1,71.25
1221,4.94,1,108.75
810,4.92,1,90
628,3.86,1,71.25
1776,22.97,2,337.5
1420,3.91,1,120
3148,22.56,3,356.25
276,1.45,5,37.5
767,1.71,1,67.5
607,2.8,1,63.75
1123,7.52,1,135
513,3.33,1,63.75
435,1.56,1,48.75
856,3.86,1,86.25
374,1.14,1,45
241,1.11,1,33.75
1064,4.99,1,101.25
424,3.22,1,60
1037,9.59,1,150
409,1.98,1,52.5
2377,8.72,1,191.25
781,5.52,2,93.75
2434,16.98,1,262.5
840,2.11,1,75
920,2.4,1,78.75
795,8.09,2,120
5715,23.75,2,480
345,1.48,1,45
2589,20.84,3,187.5
550,2.67,1,63.75
3683,11.73,1,337.5
319,3.2,2,56.25
452,1.42,1,48.75
369,1.37,1,41.25
789,8.85,1,135
962,4.86,1,97.5
524,2.01,1,56.25
1695,11.6,1,195
1718,10.86,1,187.5
711,2.69,1,71.25
856,4.14,1,86.25
101,0.21,1,22.5
738,3.36,1,78.75
1148,5.15,1,108.75
498,2.09,1,56.25
675,5.89,1,97.5
591,2.09,2,60
1433,5.34,1,123.75
261,1.13,1,37.5
3985,15.3,1,322.5
566,2.08,1,60
542,2.86,1,63.75
1255,5.66,1,120
969,5.02,1,105
665,4.1,1,78.75
1636,12.91,1,206.25
336,1.66,1,45
839,8.24,1,123.75
2377,17.35,1,281.25
299,1.58,1,41.25
1392,9.33,1,285
603,7.77,1,116.25
769,3.51,1,82.5
1183,15.29,1,213.75
376,1.34,2,45
1263,9.25,1,146.25
3,0.1,0,60
818,2.59,1,78.75
1104,4.35,1,97.5
547,2.74,6,63.75
27,0.42,1,22.5
437,2.41,1,52.5
236,0.71,1,33.75
499,2.67,1,63.75
1298,4.99,1,116.25
358,1.3,1,45
453,4.31,1,75
175,0.87,1,30
426,1.85,1,52.5
1577,9.69,1,180
782,4.94,1,90
2070,9.82,1,202.5
435,2.53,1,52.5
379,1.61,2,45
1079,6.45,1,123.75
971,3.52,1,90
593,3.98,1,71.25
1418,3.77,1,90
1630,10.78,2,176.25
2404,13.84,1,236.25
579,1.59,1,48.75
2044,9.82,1,191.25
817,4.18,3,86.25
39,0.03,1,18.75
352,2.35,1,48.75
2285,6.63,2,187.5
431,1.58,1,45
369,2.7,1,52.5
598,2.86,1,67.5
1467,5.79,2,127.5
331,1.27,1,41.25
19,0.1,1,18.75
988,7.18,1,123.75
359,1.64,1,45
1155,5.21,1,108.75
243,1.17,1,37.5
669,5.75,1,93.75
1370,4.18,1,116.25
1584,9.19,1,157.5
801,2.57,1,71.25
1031,2.59,1,86.25
222,1.22,1,33.75
208,1.16,1,33.75
259,1.5,1,37.5
1907,10.99,1,198.75
15,0.14,2,375
645,2.96,1,67.5
1010,5.92,1,112.5
410,1.79,1,48.75
1247,10.54,2,187.5
463,1.79,1,52.5
717,3.33,1,78.75
281,1.17,1,37.5
1220,6.37,1,120
431,1.82,6,52.5
7,0.02,1,18.75
475,1.88,1,52.5
506,1.72,2,52.5
170,1,1,30
85584,1.98,1,63.75
835,8.42,1,135
875,3.56,2,82.5
1425,5.94,1,123.75
715,3.17,1,75
901,3.8,1,86.25
872,3.73,1,86.25
808,4.01,1,86.25
1518,9.93,1,176.25
659,2.74,1,63.75
664,2.4,1,67.5
1389,12.07,1,180
656,2.72,1,67.5
899,2.3,1,78.75
950,2.98,1,86.25
881,2.06,1,78.75
684,1.88,1,60
585,2.8,1,67.5
467,1.71,1,48.75
418,6.21,1,165
776,3.03,1,71.25
867,2.56,1,78.75
544,3.22,2,63.75
644,2.98,1,67.5
741,2.03,1,67.5
642,3.27,1,71.25
760,2.93,1,71.25
419,3.23,1,60
404,1.95,1,52.5
410,1.56,6,45
642,3.49,1,75
561,2.64,1,63.75
886,5.89,1,105
4203,22.19,1,378.75
388,4.97,1,75
1040,3.72,1,93.75
1296,6.12,1,123.75
335,1.59,1,45
805,3.88,1,82.5
500,2.2,1,56.25
523,3.35,1,67.5
4947,45.38,2,663.75
1383,4.76,1,120
758,3.72,1,78.75
370,2.43,1,52.5
188,0.89,1,30
391,1.5,1,45
1256,9.5,2,157.5
3096,8.79,1,232.5
492,2.01,1,52.5
874,12.44,1,168.75
240,1.13,1,37.5
1272,5.89,1,123.75
1039,5.01,1,101.25
861,4.12,1,90
410,1.61,1,48.75
1196,6.39,6,120
842,4.55,1,90
262,1.01,1,37.5
743,1.35,1,63.75
1763,4.57,2,138.75
248,1.43,1,41.25
1633,4.86,1,135
1020,5.47,1,101.25
284,1.93,2,41.25
691,3.15,1,75
462,1.83,5,52.5
2213,20.65,1,296.25
1928,5.76,1,153.75
689,3.57,1,75
754,4.6,1,82.5
2696,23.96,1,345
794,2.59,1,75
979,10.91,1,157.5
1169,6.86,1,127.5
640,3.33,1,71.25
917,4.06,1,93.75
501,2.64,1,60
526,1.74,1,52.5
2970,8.35,1,228.75
609,2.86,1,67.5
